id1	name1	id2	name2	Contigs_k20	Proteins_k8:all	Proteins_k8:PhenTrnaSyntAlph	Proteins_k8:PolyNucl	Proteins_k8:DnaDireRnaPolyBeta3	Profile_roles.to.use	SSU_k20	ANI_chunk1020.I30,M>35	Genes_k20:all	Taxonomic
865861.6	Clostridium ultunense DSM 10521	2607614.9	Tissierella pigra strain MSJ-22	  0.9982	  0.9489	  0.8057	  0.8780	  0.7314	  0.1970	  0.8505	  0.1978	  0.9979	  0.0156
865861.6	Clostridium ultunense DSM 10521	2874283.10	Schnuerera sp. xch1	  0.9952	  0.9098	  0.8275	  0.8384	  0.6885	  0.1820	  0.6891	  0.1835	  0.9928	  0.0078
865938.3	Weeksella virosa DSM 16922	1014.4	Weeksella virosa strain NCTC11635	  0.1446	  0.0583	  0.0000	  0.0222	  0.0000	  0.0319	  0.0875	  0.0033	  0.0759	  0.0039
865938.3	Weeksella virosa DSM 16922	1628248.13	Empedobacter stercoris strain ES180	  0.9976	  0.8833	  0.8079	  0.7346	  0.4794	  0.0961	  0.7647	  0.1974	  0.9950	  0.0156
865938.3	Weeksella virosa DSM 16922	1679466.4	Apibacter adventoris strain wkB180	  0.9995	  0.9642	  0.8968	  0.9235	  0.7909	  0.1898	  0.9087	  0.2283	  0.9992	  0.0156
865938.3	Weeksella virosa DSM 16922	343874.7	Empedobacter falsenii strain NCTC13456	  0.9978	  0.8922	  0.8206	  0.7619	  0.4582	  0.1281	  0.8049	  0.1926	  0.9945	  0.0156
868864.3	Desulfurobacterium thermolithotrophum DSM 11699	1914305.4	Desulfurobacterium indicum strain K6013	  0.9974	  0.9083	  0.8252	  0.8020	  0.7369	  0.1010	  0.7168	  0.1924	  0.9984	  0.0078
868864.3	Desulfurobacterium thermolithotrophum DSM 11699	223788.3	Balnearium lithotrophicum strain DSM 16304	  0.9975	  0.8738	  0.6920	  0.7170	  0.6275	  0.1328	  0.6389	  0.1966	  0.9985	  0.0156
868864.3	Desulfurobacterium thermolithotrophum DSM 11699	64160.7	Desulfurobacterium thermolithotrophum strain HR11	  0.6699	  0.2921	  0.1744	  0.1200	  0.0899	  0.0222	  0.2216	  0.0368	  0.5887	  0.0039
868864.3	Desulfurobacterium thermolithotrophum DSM 11699	936138.7	Phorcysia thermohydrogeniphila strain DSM 24425	  0.9977	  0.8332	  0.6733	  0.6993	  0.5042	  0.0760	  0.6761	  0.1944	  0.9985	  0.0156
871585.3	Acinetobacter calcoaceticus PHEA-2	1086014.3	Acinetobacter pittii D499	  0.6423	  0.2132	  0.0000	  0.0229	  0.3991	  0.0482	  0.1019	  0.0333	  0.5069	  0.0039
871585.3	Acinetobacter calcoaceticus PHEA-2	2283318.3	Moraxellaceae bacterium HYN0046	  0.9993	  0.9485	  0.8629	  0.7863	  0.8034	  0.2011	  0.7766	  0.1891	  0.9990	  0.0156
871585.3	Acinetobacter calcoaceticus PHEA-2	470.11011	Acinetobacter baumannii strain BA27348	  0.9137	  0.4391	  0.2179	  0.3726	  0.4802	  0.0509	  0.4903	  0.1049	  0.8733	  0.0078
871585.3	Acinetobacter calcoaceticus PHEA-2	470.2270	Acinetobacter baumannii strain CCF19	  0.9147	  0.4340	  0.2179	  0.3726	  0.4802	  0.0509	  0.4908	  0.1068	  0.8734	  0.0078
879243.3	Porphyromonas asaccharolytica DSM 20707	1122976.3	Porphyromonas uenonis DSM 23387	  0.9206	  0.4104	  0.2559	  0.2394	  0.3289	  0.0248	  0.2960	  0.1028	  0.8753	  0.0078
879243.3	Porphyromonas asaccharolytica DSM 20707	28112.17	Tannerella forsythia strain WW11663	  0.9995	  0.9732	  0.8846	  0.8624	  0.8714	  0.2049	  0.8637	  0.1193	  0.9998	  0.0313
879243.3	Porphyromonas asaccharolytica DSM 20707	28112.57	Tannerella forsythia strain ATCC 43037	  0.9995	  0.9718	  0.8846	  0.8624	  0.8714	  0.2060	  0.8618	  0.1829	  0.9998	  0.0313
879243.3	Porphyromonas asaccharolytica DSM 20707	840.71	Prevotella loescheii An865	  0.9997	  0.9838	  0.9003	  0.9411	  0.9281	  0.2632	  0.9291	  0.2121	  0.9997	  0.0313
880070.3	Cyclobacterium marinum DSM 745	104.10	Cyclobacterium marinum strain Atlantic-IS	  0.3414	  0.1233	  0.0466	  0.0444	  0.0000	  0.0342	  0.2846	  0.0095	  0.1837	  0.0039
880070.3	Cyclobacterium marinum DSM 745	1945863.3	Algoriphagus sp. A40 strain A40	  0.9995	  0.9291	  0.7796	  0.8124	  0.6126	  0.1549	  0.7613	  0.2150	  0.9993	  0.0156
880070.3	Cyclobacterium marinum DSM 745	2653151.3	Marinoscillum sp. 108	  0.9997	  0.9673	  0.9187	  0.9375	  0.7616	  0.1809	  0.8375	  0.1965	  0.9998	  0.0313
880070.3	Cyclobacterium marinum DSM 745	2907213.7	Algoriphagus sp. AGSA1	  0.9991	  0.9302	  0.7638	  0.7675	  0.6355	  0.1726	  0.7767	  0.1805	  0.9993	  0.0156
880526.4	Rikenella microfusus DSM 15922	1872444.549	Alistipes sp. strain SC1190_S43_bin.6	  0.9993	  0.9690	  0.9002	  0.8786	  0.7787	  0.2169	  0.8587	  0.2140	  0.9990	  0.0156
880526.4	Rikenella microfusus DSM 15922	28117.3598	Alistipes putredinis DFI.6.33	  0.9894	  0.9531	  0.8552	  0.8954	  0.7598	  0.2012	  0.8235	  0.1159	  0.9841	  0.0156
880526.4	Rikenella microfusus DSM 15922	28139.3	Rikenella microfusus strain NCTC11190	  0.0012	  0.0329	  0.0000	  0.0000	  0.0000	  0.0201	  0.0798	  0.0008	  0.0199	  0.0039
880526.4	Rikenella microfusus DSM 15922	328813.3	Alistipes onderdonkii strain An90	  0.9932	  0.9585	  0.8473	  0.8917	  0.7639	  0.1873	  0.8054	  0.1470	  0.9948	  0.0156
882.5	Desulfovibrio vulgaris str. Hildenborough	1121440.3	Desulfovibrio aminophilus DSM 12254	  0.9982	  0.9718	  0.8927	  0.9626	  0.7766	  0.1540	  0.8454	  0.2110	  0.9971	  0.0078
882.5	Desulfovibrio vulgaris str. Hildenborough	391774.8	Desulfovibrio vulgaris DP4	  0.3382	  0.1356	  0.0000	  0.0000	  0.0117	  0.0043	  0.0913	  0.0111	  0.2334	  0.0039
882.5	Desulfovibrio vulgaris str. Hildenborough	665942.3	Desulfovibrio sp. 6_1_46AFAA	  0.9986	  0.9629	  0.8728	  0.8568	  0.7346	  0.1803	  0.8043	  0.2033	  0.9974	  0.0078
882.5	Desulfovibrio vulgaris str. Hildenborough	693988.3	Bilophila sp. 4_1_30	  0.9984	  0.9644	  0.9201	  0.8707	  0.7374	  0.2381	  0.8030	  0.2093	  0.9969	  0.0156
883077.3	Actinomyces turicensis ACS-279-V-Col4	1115803.3	Actinomyces naeslundii str. Howell 279	  0.9990	  0.9617	  0.8708	  0.8950	  0.9525	  0.2035	  0.8186	  0.2003	  0.9981	  0.0156
883077.3	Actinomyces turicensis ACS-279-V-Col4	131111.10	Schaalia turicensis strain DSM 26658	  0.3763	  0.1513	  0.0813	  0.0785	  0.0000	  0.0246	  0.0803	  0.0103	  0.2271	  0.0039
883077.3	Actinomyces turicensis ACS-279-V-Col4	249061.223	uncultured Actinomyces sp. strain DRR214962_bin.6_metaWRAP_v1.1_MAG	  0.9959	  0.8863	  0.8239	  0.6647	  0.6267	  0.1558	  0.5973	  0.1758	  0.9920	  0.0156
883077.3	Actinomyces turicensis ACS-279-V-Col4	2758572.3	Schaalia sp. JY-X169	  0.9991	  0.9634	  0.9230	  0.8172	  0.8381	  0.1883	  0.7711	  0.1935	  0.9987	  0.0078
883096.3	Bergeyella zoohelcum ATCC 43767	1015.3	Bergeyella zoohelcum strain NCTC11660	  0.0025	  0.0134	  0.0000	  0.0000	  0.0000	  0.0026	  0.0073	  0.0004	  0.0097	  0.0039
883096.3	Bergeyella zoohelcum ATCC 43767	1118202.4	Cruoricaptor ignavus strain DSM 25479	  0.9990	  0.8933	  0.7047	  0.8580	  0.6145	  0.1058	  0.7935	  0.1731	  0.9991	  0.0156
883096.3	Bergeyella zoohelcum ATCC 43767	2268028.3	Chryseobacterium sp. SC28	  0.9988	  0.9095	  0.7322	  0.8528	  0.5880	  0.1427	  0.7534	  0.1924	  0.9985	  0.0156
883096.3	Bergeyella zoohelcum ATCC 43767	2509004.3	Apibacter sp. G8	  0.9993	  0.9638	  0.9038	  0.9113	  0.8115	  0.2079	  0.8551	  0.1727	  0.9994	  0.0156
883103.3	Dolosigranulum pigrum ATCC 51524	2081965.3	Alkalibacterium sp. MB6	  0.9991	  0.9642	  0.9126	  0.9193	  0.7424	  0.2174	  0.8769	  0.1987	  0.9991	  0.0156
883103.3	Dolosigranulum pigrum ATCC 51524	29394.114	Dolosigranulum pigrum strain KPL3911 strain not applicable	  0.5353	  0.2085	  0.0000	  0.0531	  0.0134	  0.0273	  0.1271	  0.0232	  0.4345	  0.0039
883103.3	Dolosigranulum pigrum ATCC 51524	29394.116	Dolosigranulum pigrum strain KPL3050 strain not applicable	  0.5622	  0.2127	  0.1707	  0.0956	  0.0267	  0.0179	  0.1001	  0.0242	  0.4537	  0.0039
883103.3	Dolosigranulum pigrum ATCC 51524	29394.24	Dolosigranulum pigrum strain KPL1937_CDC4199-99	  0.5726	  0.2409	  0.0891	  0.0503	  0.0134	  0.0395	  0.0925	  0.0238	  0.4467	  0.0039
883111.3	Facklamia hominis CCUG 36813	1739262.3	Facklamia sp. HMSC062C11	  0.5997	  0.2064	  0.0000	  0.1162	  0.0756	  0.0134	  0.0748	  0.0307	  0.4717	  0.0078
883111.3	Facklamia hominis CCUG 36813	178214.4	Facklamia hominis strain URMC_113	  0.4766	  0.1552	  0.0000	  0.0227	  0.0393	  0.0412	  0.0479	  0.0192	  0.3002	  0.0039
883111.3	Facklamia hominis CCUG 36813	2749968.3	Facklamia sp. DSM 111019	  0.9982	  0.9301	  0.8576	  0.8570	  0.7148	  0.1741	  0.5709	  0.1825	  0.9975	  0.0078
883111.3	Facklamia hominis CCUG 36813	883113.3	Facklamia languida CCUG 37842	  0.9956	  0.9142	  0.8405	  0.8360	  0.6816	  0.1246	  0.5172	  0.1357	  0.9949	  0.0078
885272.3	Jonquetella anthropi DSM 22815	1111126.3	Jonquetella sp. BV3C21	  0.0991	  0.0522	  0.0000	  0.0000	  0.0130	  0.0058	  0.0458	  0.0028	  0.0628	  0.0078
885272.3	Jonquetella anthropi DSM 22815	2382160.3	Pyramidobacter sp. CG50-2	  0.9985	  0.9687	  0.8941	  0.8900	  0.8613	  0.2023	  0.8387	  0.2063	  0.9985	  0.0156
885272.3	Jonquetella anthropi DSM 22815	352165.18	Pyramidobacter piscolens W5455	  0.9985	  0.9692	  0.8832	  0.8875	  0.8655	  0.2074	  0.8564	  0.2124	  0.9987	  0.0156
885272.3	Jonquetella anthropi DSM 22815	428712.7	Jonquetella anthropi strain SRR9217479-mag-bin.5	  0.1658	  0.1045	  0.0000	  0.0000	  0.4951	  0.0220	  0.4431	  0.0040	  0.1091	  0.0039
891968.3	Anaerobaculum mobile DSM 13181	1872491.6	Aminobacterium sp. strain SM3-B5.2	  0.9997	  0.9817	  0.8889	  0.9381	  0.8791	  0.2032	  0.9112	  0.1701	  1.0000	  0.0156
891968.3	Anaerobaculum mobile DSM 13181	2268201.8	Synergistales bacterium strain DFE_SYN	  0.9996	  0.9824	  0.9185	  0.9356	  0.8979	  0.2420	  0.8976	  0.1598	  0.9999	  0.0313
891968.3	Anaerobaculum mobile DSM 13181	49896.3	Acetomicrobium flavidum strain DSM 20664	  0.4395	  0.1924	  0.0901	  0.0840	  0.0135	  0.0270	  0.0397	  0.0147	  0.3046	  0.0078
891968.3	Anaerobaculum mobile DSM 13181	649746.3	Acetomicrobium hydrogeniformans strain MGYG-HGUT-01339	  0.9818	  0.8244	  0.7237	  0.7390	  0.5673	  0.0722	  0.4847	  0.1330	  0.9836	  0.0078
903814.3	Eubacterium limosum KIST612	1528.7	Eubacterium barkeri strain VPI 5359	  0.9990	  0.9262	  0.8571	  0.7693	  0.6492	  0.1595	  0.7159	  0.2134	  0.9986	  0.0078
903814.3	Eubacterium limosum KIST612	2184575.3	Acetobacterium sp. KB-1	  0.9993	  0.9510	  0.8684	  0.8889	  0.7648	  0.2347	  0.7027	  0.1894	  0.9991	  0.0156
903814.3	Eubacterium limosum KIST612	52693.5	Acetobacterium paludosum strain DER-2019	  0.9993	  0.9531	  0.9148	  0.9118	  0.7745	  0.2169	  0.6993	  0.2028	  0.9991	  0.0156
903814.3	Eubacterium limosum KIST612	81424.3	[Clostridium] methoxybenzovorans strain ATCC 700855	  0.3840	  0.1183	  0.0441	  0.0000	  0.0016	  0.0124	  0.0790	  0.0127	  0.2083	  0.0313
907.4	Megasphaera elsdenii DSM 20460	1064535.9	Megasphaera elsdenii DSM 20460 strain ATCC 25940	  0.0021	  0.0221	  0.0000	  0.0000	  0.0185	  0.0054	  0.2277	  0.0005	  0.0158	  0.0000
907.4	Megasphaera elsdenii DSM 20460	1232428.73	Megasphaera massiliensis DFI.1.1	  0.9813	  0.7222	  0.4989	  0.4016	  0.3752	  0.0950	  0.4247	  0.1553	  0.9639	  0.0078
907.4	Megasphaera elsdenii DSM 20460	1852379.19	Colibacter massiliensis strain ERR414442-bin.14	  0.9982	  0.9273	  0.8811	  0.7321	  0.6415	  0.1736	  0.8012	  0.2068	  0.9970	  0.0156
907.4	Megasphaera elsdenii DSM 20460	2023260.24	Megasphaera sp. UW_DM_MEG1_1	  0.8828	  0.4059	  0.2139	  0.1808	  0.1971	  0.0247	  0.3512	  0.0862	  0.8284	  0.0078
911045.3	Pseudovibrio sp. FO-BEG1	1162980.3	Cohaesibacter haloalkalitolerans strain JC131	  0.9993	  0.9668	  0.9172	  0.8621	  0.7658	  0.2226	  0.7273	  0.2154	  0.9989	  0.0313
911045.3	Pseudovibrio sp. FO-BEG1	1323746.6	Roseibium aquae strain CGMCC 1.12426	  0.9993	  0.9440	  0.8558	  0.7769	  0.6289	  0.1533	  0.6662	  0.2000	  0.9992	  0.0156
911045.3	Pseudovibrio sp. FO-BEG1	1871048.28	Devosia sp. strain Fred_18-Q3-R57-64_BATAC.601	  0.9997	  0.9804	  0.8806	  0.8892	  0.7656	  0.2936	  0.8131	  0.1924	  0.9996	  0.0313
911045.3	Pseudovibrio sp. FO-BEG1	1898042.4	Pseudovibrio sp. Ab134	  0.7916	  0.2246	  0.0000	  0.1636	  0.0648	  0.0179	  0.1468	  0.0589	  0.7137	  0.0078
91464.3	Synechococcus sp. PCC 7335	1385935.3	Leptolyngbya sp. Heron Island J	  0.9995	  0.9275	  0.8267	  0.8313	  0.5377	  0.1407	  0.7627	  0.1985	  0.9994	  0.0625
91464.3	Synechococcus sp. PCC 7335	2304604.3	Leptolyngbyaceae cyanobacterium CCMR0082	  0.9995	  0.9268	  0.8372	  0.8362	  0.5322	  0.1437	  0.7126	  0.2007	  0.9993	  0.0625
91464.3	Synechococcus sp. PCC 7335	2720422.3	Phormidesmis sp. RL_2_1	  0.9985	  0.8636	  0.6795	  0.6626	  0.5838	  0.1417	  0.5780	  0.1992	  0.9978	  0.0625
91464.3	Synechococcus sp. PCC 7335	2767773.3	Halomicronema sp. CCY15110	  0.9996	  0.9419	  0.8857	  0.8409	  0.6724	  0.1323	  0.8133	  0.1870	  0.9996	  0.0625
927661.3	Cryptosporangium arvum DSM 44712	134849.3	Cryptosporangium aurantiacum strain DSM 46144	  0.9748	  0.7454	  0.3653	  0.3112	  0.2145	  0.0887	  0.2788	  0.1496	  0.9437	  0.0078
927661.3	Cryptosporangium arvum DSM 44712	2593070.3	Cryptosporangium sp. A-T 5661	  0.9746	  0.7556	  0.6466	  0.4798	  0.1483	  0.0904	  0.2775	  0.1554	  0.9450	  0.0078
927661.3	Cryptosporangium arvum DSM 44712	373681.3	Planosporangium flavigriseum strain TBRC 198	  0.9964	  0.9632	  0.8732	  0.8811	  0.6698	  0.1814	  0.7655	  0.2019	  0.9937	  0.0625
927661.3	Cryptosporangium arvum DSM 44712	765197.3	Planosporangium thailandense strain TBRC 5610	  0.9959	  0.9632	  0.8768	  0.8582	  0.6674	  0.2132	  0.7684	  0.1993	  0.9934	  0.0625
929713.3	Niabella soli DSM 19437	1176587.6	Niabella ginsenosidivorans strain BS26	  0.9957	  0.7756	  0.5938	  0.6289	  0.2476	  0.0743	  0.6071	  0.1878	  0.9918	  0.0078
929713.3	Niabella soli DSM 19437	1898104.647	Bacteroidetes bacterium strain Viby_18-Q3-R106-67_BATAC.407	  0.9998	  0.9859	  0.9171	  0.9428	  0.8317	  0.3676	  0.9527	  0.1671	  0.9999	  0.1250
929713.3	Niabella soli DSM 19437	2740583.3	Flavisolibacter sp. BT320	  0.9993	  0.9476	  0.8618	  0.8949	  0.6321	  0.1827	  0.7857	  0.2081	  0.9987	  0.0156
929713.3	Niabella soli DSM 19437	2891571.7	Niabella sp. CC-SYL272	  0.9960	  0.7918	  0.6508	  0.5517	  0.2353	  0.0792	  0.5437	  0.1875	  0.9926	  0.0078
97138.3	Clostridium sp. ASF356	160404.80	Anaerotignum lactatifermentans strain An431b	  0.9991	  0.9293	  0.7687	  0.7730	  0.6392	  0.1664	  0.7223	  0.2191	  0.9989	  0.0313
97138.3	Clostridium sp. ASF356	2358141.21	Anaerotignum faecicola SL.2.27	  0.9992	  0.9449	  0.7730	  0.8460	  0.6646	  0.2172	  0.7979	  0.1737	  0.9991	  0.0313
97138.3	Clostridium sp. ASF356	2358141.3	Anaerotignum sp. KCTC 15736	  0.9992	  0.9347	  0.7326	  0.8141	  0.6668	  0.2014	  0.7629	  0.1489	  0.9992	  0.0313
97138.3	Clostridium sp. ASF356	36835.4	[Clostridium] colinum DSM 6011	  0.9988	  0.9748	  0.9054	  0.9250	  0.8315	  0.2906	  0.8732	  0.1901	  0.9985	  0.0313
979982.3	Leuconostoc sp. C2	115778.92	Leuconostoc gelidum subsp. gasicomitatum strain 6.2.3	  0.9900	  0.7558	  0.5780	  0.0000	  0.2606	  0.0702	  0.3657	  0.1723	  0.9812	  0.0078
979982.3	Leuconostoc sp. C2	1245.254	Leuconostoc mesenteroides strain INF166	  0.9939	  0.8389	  0.6098	  0.0000	  0.3076	  0.0818	  0.4582	  0.1698	  0.9884	  0.0078
979982.3	Leuconostoc sp. C2	1251.10	Leuconostoc fallax C2OK1	  0.9962	  0.8923	  0.8166	  0.0000	  0.5501	  0.0916	  0.6961	  0.1811	  0.9932	  0.0078
979982.3	Leuconostoc sp. C2	136609.7	Leuconostoc kimchii strain NKJ218	  0.1598	  0.0982	  0.0000	  0.0000	  0.0000	  0.0469	  0.0676	  0.0018	  0.0583	  0.0078
986075.3	Caldalkalibacillus thermarum TA2.A1	1450761.3	Aneurinibacillus sp. XH2	  0.9996	  0.9658	  0.8951	  0.8762	  0.7361	  0.2279	  0.8341	  0.1979	  0.9998	  0.0313
986075.3	Caldalkalibacillus thermarum TA2.A1	1979526.3	Bacillus sp. OG2	  0.9997	  0.9722	  0.8880	  0.8919	  0.8038	  0.2316	  0.8342	  0.1943	  0.9998	  0.0156
986075.3	Caldalkalibacillus thermarum TA2.A1	38875.5	Bacillus oleronius strain DSM 9356	  0.9997	  0.9748	  0.9113	  0.8831	  0.8012	  0.2435	  0.8359	  0.2122	  0.9998	  0.0156
986075.3	Caldalkalibacillus thermarum TA2.A1	986075.10	Caldalkalibacillus thermarum TA2.A1	  0.0569	  0.0834	  0.0117	  0.0000	  0.0311	  0.0398	  0.2141	  0.0008	  0.0487	  0.0000
98785.40	Buchnera aphidicola (Aphis gossypii) KR	1265350.3	Buchnera aphidicola (Aphis glycines) strain BAg	  0.9053	  0.6443	  0.6210	  0.3626	  0.3680	  0.0433	  0.2619	  0.0896	  0.8989	  0.0000
98785.40	Buchnera aphidicola (Aphis gossypii) KR	2315802.3	Buchnera aphidicola (Aphis helianthi) strain Ahe	  0.9586	  0.7750	  0.8561	  0.4547	  0.3808	  0.0347	  0.3638	  0.1362	  0.9540	  0.0000
98785.40	Buchnera aphidicola (Aphis gossypii) KR	2559115.3	Buchnera aphidicola (Aphis craccivore) strain Ash	  0.9547	  0.7622	  0.7446	  0.4683	  0.4012	  0.0294	  0.3452	  0.1316	  0.9523	  0.0000
98785.40	Buchnera aphidicola (Aphis gossypii) KR	98785.37	Buchnera aphidicola (Aphis gossypii) strain PASI	  0.0303	  0.0196	  0.0000	  0.0000	  0.0000	  0.0030	  0.0000	  0.0008	  0.0317	  0.0000
997346.3	Desmospora sp. 8437	1121389.3	Desmospora activa DSM 45169	  0.9982	  0.9173	  0.8134	  0.7927	  0.5471	  0.1529	  0.7125	  0.2000	  0.9978	  0.0078
997346.3	Desmospora sp. 8437	1236220.3	Melghirimyces thermohalophilus strain DSM 45514	  0.9975	  0.8981	  0.6732	  0.7903	  0.5444	  0.1448	  0.6634	  0.2050	  0.9954	  0.0156
997346.3	Desmospora sp. 8437	2545760.3	Paenibacillus sp. 18JY21-1	  0.9999	  0.9803	  0.9128	  0.9063	  0.7065	  0.2764	  0.8928	  0.1106	  0.9999	  0.0313
997346.3	Desmospora sp. 8437	714067.3	Kroppenstedtia eburnea strain DSM 45196	  0.2920	  0.1753	  0.0000	  0.0129	  0.0498	  0.0355	  0.1923	  0.0088	  0.2127	  0.0156
999415.3	Eggerthia catenaformis OT 569 = DSM 20559	100886.311	Catenibacterium mitsuokai strain MGYG-HGUT-00026	  0.9983	  0.9460	  0.7856	  0.8037	  0.7452	  0.2136	  0.8549	  0.2015	  0.9967	  0.0156
999415.3	Eggerthia catenaformis OT 569 = DSM 20559	1982628.8	Faecalibacillus faecis strain DFI.4.47	  0.9986	  0.9600	  0.8462	  0.8394	  0.7946	  0.1922	  0.8653	  0.2192	  0.9979	  0.0313
999415.3	Eggerthia catenaformis OT 569 = DSM 20559	2109692.3	Erysipelotrichaceae bacterium GAM147	  0.9986	  0.9609	  0.8362	  0.8394	  0.7934	  0.2180	  0.8721	  0.2020	  0.9980	  0.0313
999415.3	Eggerthia catenaformis OT 569 = DSM 20559	2899121.8	Tannockella kyphosi BP52G	  0.9990	  0.9696	  0.8841	  0.8771	  0.8217	  0.1939	  0.8805	  0.2092	  0.9984	  0.0313
1069.3	Rhodomicrobium vannielii strain R_RK_2	1578971.3	Filomicrobium sp. Y	  0.9995	  0.9748	  0.9120	  0.9081	  1.0000	  0.3125	  0.7343	  0.2122	  0.9992	  0.0156
1069.3	Rhodomicrobium vannielii strain R_RK_2	1608628.4	Candidatus Filomicrobium marinum strain strain W	  0.9995	  0.9730	  0.9120	  0.9081	  1.0000	  0.2936	  0.7343	  0.2101	  0.9992	  0.0156
1069.3	Rhodomicrobium vannielii strain R_RK_2	418854.5	Filomicrobium insigne strain CGMCC 1.6497	  0.9994	  0.9720	  0.9120	  0.9081	  0.7677	  0.2875	  0.7343	  0.2114	  0.9991	  0.0156
1086.7	Rhodothalassium salexigens strain IM261	1086.6	Rhodothalassium salexigens strain IM265	  0.2293	  0.0898	  0.0000	  0.0000	  0.0000	  0.0087	  0.0000	  0.0090	  0.1714	  0.0000
1086.7	Rhodothalassium salexigens strain IM261	1188247.3	Rhodothalassium salexigens DSM 2132	  0.6735	  0.3127	  0.2306	  0.1071	  0.0233	  0.0299	  0.1261	  0.0441	  0.5875	  0.0039
1086.7	Rhodothalassium salexigens strain IM261	1188247.6	Rhodothalassium salexigens DSM 2132	  0.6739	  0.3011	  0.2306	  0.1071	  0.0233	  0.0268	  0.1242	  0.0441	  0.5871	  0.0039
1089455.3	Mobilicoccus pelagius NBRC 104925	1208313.4	Piscicoccus intestinalis NBRC 104926	  0.9918	  0.9376	  0.8759	  0.6674	  0.5610	  0.1894	  0.5170	  0.1811	  0.9852	  0.0156
1089455.3	Mobilicoccus pelagius NBRC 104925	1522310.3	Mobilicoccus sp. SIT2	  0.9766	  0.8266	  0.8064	  0.4523	  0.3490	  0.1101	  0.3949	  0.1547	  0.9588	  0.0078
1089455.3	Mobilicoccus pelagius NBRC 104925	1522310.5	Mobilicoccus massiliensis strain MGYG-HGUT-01486	  0.9766	  0.8259	  0.8064	  0.4523	  0.3490	  0.1031	  0.3882	  0.1547	  0.9597	  0.0078
1089552.3	Rhodovibrio salinarum DSM 9154	1082479.3	Limimonas halophila strain DSM 25584	  0.9958	  0.9536	  0.9165	  0.8238	  0.7652	  0.1629	  0.7913	  0.1925	  0.9924	  0.0156
1089552.3	Rhodovibrio salinarum DSM 9154	1088.4	Rhodovibrio sodomensis strain DSM 9895	  0.9707	  0.7172	  0.5032	  0.4432	  0.3361	  0.1056	  0.2942	  0.1341	  0.9374	  0.0078
1089552.3	Rhodovibrio salinarum DSM 9154	2591009.3	Rhodospirillaceae bacterium R148	  0.9991	  0.9717	  0.9061	  0.8945	  0.7455	  0.2163	  0.8572	  0.2167	  0.9986	  0.0625
112248.3	Seinonella peptonophila strain DSM 44666	1490290.3	Paenactinomyces guangxiensis strain s-10	  0.9994	  0.9487	  0.8661	  0.7702	  0.6562	  0.1891	  0.7706	  0.1683	  0.9996	  0.0156
112248.3	Seinonella peptonophila strain DSM 44666	1490290.4	Paenactinomyces guangxiensis strain CICC 11033=CGMCC 4.7156	  0.9994	  0.9489	  0.8661	  0.7702	  0.6562	  0.1924	  0.7693	  0.1926	  0.9996	  0.0156
112248.3	Seinonella peptonophila strain DSM 44666	46223.5	Thermoflavimicrobium dichotomicum strain DSM 44778	  0.9995	  0.9531	  0.9097	  0.8246	  0.6500	  0.1988	  0.8031	  0.2168	  0.9995	  0.0156
1123241.3	Saxeibacter lacteus DSM 19367	1656892.3	Nakamurella sp. DB0629	  0.9935	  0.9071	  0.9124	  0.7349	  0.5964	  0.1438	  0.5163	  0.1837	  0.9852	  0.0078
1123241.3	Saxeibacter lacteus DSM 19367	1902245.3	Nakamurella sp. s14-144 strain S14-144	  0.9989	  0.9449	  0.9135	  0.7959	  0.6895	  0.2000	  0.6458	  0.2004	  0.9977	  0.0078
1123241.3	Saxeibacter lacteus DSM 19367	2915940.4	Micrococcus sp. JXJ CY 30	  0.9988	  0.9862	  0.9066	  0.9114	  0.8891	  0.3043	  0.8683	  0.2126	  0.9976	  0.0625
1127984.3	Candidatus Scalindua arabica strain SuakinDeep_MAG55_1	1284222.4	Candidatus Scalindua sp. husup-a2	  0.9958	  0.8857	  0.6926	  0.7450	  0.7107	  0.1960	  0.5582	  0.1824	  0.9943	  0.0078
1127984.3	Candidatus Scalindua arabica strain SuakinDeep_MAG55_1	1872076.7	Candidatus Scalindua rubra strain Ru_enrich_A1	  0.9942	  0.8810	  0.6686	  0.7695	  0.7343	  0.1694	  0.6388	  0.1735	  0.9920	  0.0078
1127984.3	Candidatus Scalindua arabica strain SuakinDeep_MAG55_1	2798304.3	Candidatus Scalindua sediminis strain Bin_192	  0.9950	  0.9166	  0.8685	  0.7873	  0.7720	  0.1567	  0.7331	  0.1750	  0.9958	  0.0078
1134406.9	Ornatilinea apprima strain P3M-1	229921.16	Levilinea saccharolytica strain KIBI-1	  0.9980	  0.9616	  0.9176	  0.9363	  0.7534	  0.2621	  0.7897	  0.1978	  0.9975	  0.0156
1134406.9	Ornatilinea apprima strain P3M-1	2608986.3	Candidatus Denitrolinea symbiosum strain 317325-4	  0.9995	  0.9779	  0.9147	  0.9518	  1.0000	  0.2996	  0.8896	  0.1953	  0.9994	  0.0156
1134406.9	Ornatilinea apprima strain P3M-1	869279.7	Thermanaerothrix daxensis strain GNS-1	  0.9994	  0.9644	  0.9088	  0.9195	  0.7755	  0.1941	  0.8847	  0.2084	  0.9994	  0.0156
